ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10359,46,106.45,2,4896.7,15-12-2019,2497,Shipped,Infotainment Systems,115,S50_1392,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium
10371,48,56.55,10,2714.4,23-01-2020,2459,Shipped,Infotainment Systems,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10383,29,106.45,13,3087.05,22-02-2020,2430,Shipped,Infotainment Systems,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10395,46,123.76,4,5692.96,17-03-2020,2407,Shipped,Infotainment Systems,115,S50_1392,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Medium
10412,26,133.11,3,3460.86,03-05-2020,2361,Shipped,Infotainment Systems,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10425,18,105.33,2,1895.94,31-05-2020,2334,In Process,Infotainment Systems,115,S50_1392,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small
10363,50,131.53,2,6576.5,06-01-2020,2270,Shipped,Engine,99,S32_1374,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Medium
10299,29,230.46,11,6683.34,30-09-2019,333,Shipped,Engine,193,S10_4698,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Medium
10180,40,168.69,8,6747.6,11-11-2018,799,Shipped,Engine,150,S12_2823,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Medium
10285,49,140.08,5,6863.92,27-08-2019,518,Shipped,Engine,150,S12_2823,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Medium
10275,36,191.72,3,6901.92,23-07-2019,400,Shipped,Engine,193,S10_4698,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium
10389,39,179,5,6981,03-03-2020,884,Shipped,Engine,60,S18_2625,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10237,39,180.1,9,7023.9,05-04-2019,506,Shipped,Engine,193,S10_4698,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Large
10134,31,226.58,4,7023.98,01-07-2018,777,Shipped,Engine,193,S10_4698,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Large
10251,43,164.61,4,7078.23,18-05-2019,464,Shipped,Engine,193,S10_4698,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Large
10417,66,113.88,2,7516.08,13-05-2020,42,Disputed,Engine,95,S10_1678,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Large
10251,46,164.18,1,7552.28,18-05-2019,616,Shipped,Engine,150,S12_2823,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Large
10318,37,207.22,3,7667.14,02-11-2019,302,Shipped,Engine,193,S10_4698,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Large
10341,41,188.73,9,7737.93,24-11-2019,208,Shipped,Engine,95,S10_1678,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Large
10341,55,147.61,8,8118.55,24-11-2019,434,Shipped,Engine,150,S12_2823,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Large
10121,50,165.68,4,8284,07-05-2018,983,Shipped,Engine,150,S12_2823,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Large
10263,41,203.34,4,8336.94,28-06-2019,424,Shipped,Engine,193,S10_4698,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Large
10145,49,170.2,5,8339.8,25-08-2018,875,Shipped,Engine,150,S12_2823,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Large
10403,66,131.04,6,8648.64,08-04-2020,302,Shipped,Engine,150,S12_2823,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Large
10188,45,193.66,3,8714.7,18-11-2018,641,Shipped,Engine,193,S10_4698,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Large
10180,41,216.9,11,8892.9,11-11-2018,647,Shipped,Engine,193,S10_4698,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Large
10417,56,164.61,4,9218.16,13-05-2020,116,Disputed,Engine,193,S10_4698,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Large
10120,46,201.41,2,9264.86,29-04-2018,839,Shipped,Engine,193,S10_4698,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Large
10223,49,199.47,3,9774.03,20-02-2019,549,Shipped,Engine,193,S10_4698,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Large
10403,66,180.1,9,11886.6,08-04-2020,150,Shipped,Engine,193,S10_4698,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Large
10105,41,70.67,5,2897.47,11-02-2018,3225,Shipped,Battery Systems,66,S700_1138,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Small
10119,25,76.67,14,1916.75,28-04-2018,3150,Shipped,Battery Systems,66,S700_1138,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small
10129,31,60,5,1860,12-06-2018,3106,Shipped,Battery Systems,66,S700_1138,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Small
10142,41,64,2,2624,08-08-2018,3050,Shipped,Battery Systems,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10153,43,64.67,1,2780.81,28-09-2018,3000,Shipped,Battery Systems,66,S700_1138,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10167,43,75.34,12,3239.62,23-10-2018,2976,Cancelled,Battery Systems,66,S700_1138,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10177,24,76,3,1824,07-11-2018,2962,Shipped,Battery Systems,66,S700_1138,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,Small
10185,21,54,3,1134,14-11-2018,2956,Shipped,Battery Systems,66,S700_1138,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small
10197,23,64.67,9,1487.41,26-11-2018,2945,Shipped,Battery Systems,66,S700_1138,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Small
10208,38,74.67,3,2837.46,02-01-2019,2909,Shipped,Battery Systems,66,S700_1138,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small
10222,31,62.67,15,1942.77,19-02-2019,2862,Shipped,Battery Systems,66,S700_1138,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Small
10233,36,70.67,3,2544.12,29-03-2019,2825,Shipped,Battery Systems,66,S700_1138,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Small
10248,36,71.34,6,2568.24,07-05-2019,2787,Cancelled,Battery Systems,66,S700_1138,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small
10261,34,62,4,2108,17-06-2019,2747,Shipped,Battery Systems,66,S700_1138,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Small
10273,21,65.34,7,1372.14,21-07-2019,2714,Shipped,Battery Systems,66,S700_1138,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small
10283,45,78.67,9,3540.15,20-08-2019,2685,Shipped,Battery Systems,66,S700_1138,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Medium
10295,26,75.34,4,1958.84,10-09-2019,2665,Shipped,Battery Systems,66,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small
10306,50,54,3,2700,14-10-2019,2632,Shipped,Battery Systems,66,S700_1138,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
10315,41,62,2,2542,29-10-2019,2618,Shipped,Battery Systems,66,S700_1138,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small
10326,39,60,1,2340,09-11-2019,2608,Shipped,Battery Systems,66,S700_1138,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Small
10339,22,128.02,5,2816.44,23-11-2019,2595,Shipped,Battery Systems,66,S700_1138,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small
10350,46,76.67,11,3526.82,02-12-2019,2587,Shipped,Battery Systems,66,S700_1138,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10373,44,105.18,14,4627.92,31-01-2020,2528,Shipped,Battery Systems,66,S700_1138,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Medium
10385,25,77.34,1,1933.5,28-02-2020,2501,Shipped,Battery Systems,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10396,39,66.67,1,2600.13,23-03-2020,2478,Shipped,Battery Systems,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10414,37,71.34,6,2639.58,06-05-2020,2435,On Hold,Battery Systems,66,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small
10106,31,106.87,7,3312.97,17-02-2018,3245,Shipped,Spare Parts,91,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium
10120,47,82.21,13,3863.87,29-04-2018,3175,Shipped,Spare Parts,91,S700_1691,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium
10133,24,77.64,8,1863.36,27-06-2018,3117,Shipped,Spare Parts,91,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10143,36,109.61,2,3945.96,10-08-2018,3074,Shipped,Spare Parts,91,S700_1691,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Medium
10156,48,103.21,2,4954.08,08-10-2018,3016,Shipped,Spare Parts,91,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10168,28,98.65,14,2762.2,28-10-2018,2997,Shipped,Spare Parts,91,S700_1691,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small
10199,48,83.12,2,3989.76,01-12-2018,2964,Shipped,Spare Parts,91,S700_1691,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,Medium
10210,21,78.55,12,1649.55,12-01-2019,2923,Shipped,Spare Parts,91,S700_1691,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Small
10223,25,101.39,14,2534.75,20-02-2019,2885,Shipped,Spare Parts,91,S700_1691,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small
10235,25,103.21,8,2580.25,02-04-2019,2845,Shipped,Spare Parts,91,S700_1691,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small
10250,31,91.34,9,2831.54,11-05-2019,2807,Shipped,Spare Parts,91,S700_1691,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small
10262,40,84.03,4,3361.2,24-06-2019,2764,Cancelled,Spare Parts,91,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10275,32,89.51,14,2864.32,23-07-2019,2736,Shipped,Spare Parts,91,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small
10284,24,83.12,6,1994.88,21-08-2019,2708,Shipped,Spare Parts,91,S700_1691,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Small
10296,42,102.3,2,4296.6,15-09-2019,2684,Shipped,Spare Parts,91,S700_1691,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Medium
10308,21,105.95,12,2224.95,15-10-2019,2655,Shipped,Spare Parts,91,S700_1691,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Small
10316,34,82.21,4,2795.14,01-11-2019,2639,Shipped,Spare Parts,91,S700_1691,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small
10328,27,102.3,8,2762.1,12-11-2019,2629,Shipped,Spare Parts,91,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small
10340,30,88.6,5,2658,24-11-2019,2618,Shipped,Spare Parts,91,S700_1691,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Small
10353,39,129.33,9,5043.87,04-12-2019,2609,Shipped,Spare Parts,91,S700_1691,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Medium
10361,20,60.54,4,1210.8,17-12-2019,2597,Shipped,Spare Parts,91,S700_1691,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small
10375,37,81.87,6,3029.19,03-02-2020,2550,Shipped,Spare Parts,91,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium
10388,46,218.84,2,10066.6,03-03-2020,2522,Shipped,Spare Parts,91,S700_1691,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Large
10398,47,87.69,6,4121.43,30-03-2020,2496,Shipped,Spare Parts,91,S700_1691,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium
10401,11,103.21,8,1135.31,03-04-2020,2493,On Hold,Spare Parts,91,S700_1691,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Small
10416,23,91.34,9,2100.82,10-05-2020,2457,Shipped,Spare Parts,91,S700_1691,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small
10105,29,70.15,12,2034.35,11-02-2018,3277,Shipped,Battery Systems,86,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Small
10117,38,79.68,6,3027.84,16-04-2018,3214,Shipped,Battery Systems,86,S700_1938,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium
10128,32,97,3,3104,06-06-2018,3164,Shipped,Battery Systems,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10142,43,84.01,9,3612.43,08-08-2018,3102,Shipped,Battery Systems,86,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10153,31,87.48,8,2711.88,28-09-2018,3052,Shipped,Battery Systems,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10166,29,103.93,3,3013.97,21-10-2018,3030,Shipped,Battery Systems,86,S700_1938,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Medium
10177,31,88.34,10,2738.54,07-11-2018,3014,Shipped,Battery Systems,86,S700_1938,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,Small
10185,30,94.4,10,2832,14-11-2018,3008,Shipped,Battery Systems,86,S700_1938,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small
10196,50,94.4,2,4720,26-11-2018,2997,Shipped,Battery Systems,86,S700_1938,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Medium
10208,40,80.55,10,3222,02-01-2019,2961,Shipped,Battery Systems,86,S700_1938,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium
10221,23,97,4,2231,18-02-2019,2915,Shipped,Battery Systems,86,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small
10232,26,88.34,7,2296.84,20-03-2019,2886,Shipped,Battery Systems,86,S700_1938,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small
10248,40,103.93,13,4157.2,07-05-2019,2839,Cancelled,Battery Systems,86,S700_1938,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium
10273,21,102.2,14,2146.2,21-07-2019,2765,Shipped,Battery Systems,86,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small
10282,43,86.61,2,3724.23,20-08-2019,2736,Shipped,Battery Systems,86,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10293,29,71.89,5,2084.81,09-09-2019,2717,Shipped,Battery Systems,86,S700_1938,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small
10306,38,91.81,10,3488.78,14-10-2019,2683,Shipped,Battery Systems,86,S700_1938,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10314,23,76.22,2,1753.06,22-10-2019,2676,Shipped,Battery Systems,86,S700_1938,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small
10327,20,173.46,7,3469.2,10-11-2019,2658,Resolved,Battery Systems,86,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium
10337,36,70.3,9,2530.8,21-11-2019,2648,Shipped,Battery Systems,86,S700_1938,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Small
10350,28,104.44,4,2924.32,02-12-2019,2638,Shipped,Battery Systems,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10372,44,102.2,2,4496.8,26-01-2020,2584,Shipped,Battery Systems,86,S700_1938,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium
10397,32,80.55,5,2577.6,28-03-2020,2523,Shipped,Battery Systems,86,S700_1938,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Small
10414,34,103.93,13,3533.62,06-05-2020,2485,On Hold,Battery Systems,86,S700_1938,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium
10106,30,105.91,16,3177.3,17-02-2018,3295,Shipped,Battery Systems,90,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium
10119,29,94.14,7,2730.06,28-04-2018,3226,Shipped,Battery Systems,90,S700_2047,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small
10131,22,85.99,8,1891.78,16-06-2018,3178,Shipped,Battery Systems,90,S700_2047,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Small
10143,26,100.48,11,2612.48,10-08-2018,3124,Shipped,Battery Systems,90,S700_2047,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small
10155,32,91.43,9,2925.76,06-10-2018,3068,Shipped,Battery Systems,90,S700_2047,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small
10167,29,101.38,5,2940.02,23-10-2018,3052,Cancelled,Battery Systems,90,S700_2047,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small
10178,34,96.86,8,3293.24,08-11-2018,3037,Shipped,Battery Systems,90,S700_2047,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Medium
10186,24,99.57,5,2389.68,14-11-2018,3032,Shipped,Battery Systems,90,S700_2047,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,Small
10197,24,90.52,2,2172.48,26-11-2018,3021,Shipped,Battery Systems,90,S700_2047,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Small
10222,26,102.29,8,2659.54,19-02-2019,2937,Shipped,Battery Systems,90,S700_2047,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Small
10249,40,95.95,4,3838,08-05-2019,2860,Shipped,Battery Systems,90,S700_2047,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,Medium
10262,44,94.14,13,4142.16,24-06-2019,2814,Cancelled,Battery Systems,90,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10274,24,90.52,5,2172.48,21-07-2019,2788,Shipped,Battery Systems,90,S700_2047,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Small
10283,20,94.14,2,1882.8,20-08-2019,2759,Shipped,Battery Systems,90,S700_2047,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small
10296,34,102.29,11,3477.86,15-09-2019,2734,Shipped,Battery Systems,90,S700_2047,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Medium
10307,34,97.76,5,3323.84,14-10-2019,2706,Shipped,Battery Systems,90,S700_2047,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Medium
10316,45,93.24,13,4195.8,01-11-2019,2689,Shipped,Battery Systems,90,S700_2047,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Medium
10328,41,101.38,9,4156.58,12-11-2019,2679,Shipped,Battery Systems,90,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium
10339,55,71.25,15,3918.75,23-11-2019,2669,Shipped,Battery Systems,90,S700_2047,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium
